627455.1673,5647250.116,1973
627508.1673,5647250.116,1978
627455.1673,5647251.116,1973
627394.1673,5647233.116,1977
627457.1673,5647309.116,1999
627455.1673,5647314.116,2001
627339.1673,5647269.116,1993
627385.1673,5647367.116,2036
627445.1673,5647348.116,2018
627503.1673,5647326.116,2017
627519.1673,5647347.116,2024
627524.1673,5647342.116,2021
627573.1673,5647368.116,2010
627573.1673,5647360.116,2008
627644.1673,5647404.116,1974
627597.1673,5647446.116,2021
627652.1673,5647445.116,1986
627659.1673,5647447.116,1982
627697.1673,5647395.116,1947
627687.1673,5647359.116,1942
627699.1673,5647373.116,1935
627722.1673,5647358.116,1919
627743.1673,5647423.116,1927
627661.1673,5647448.116,1981
627730.1673,5647506.116,1944
627752.1673,5647498.116,1926
627780.1673,5647445.116,1901
627777.1673,5647383.116,1902
627821.1673,5647383.116,1881
627780.1673,5647334.116,1889
627833.1673,5647357.116,1873
627780.1673,5647289.116,1880
627946.1673,5647275.116,1842
627780.1673,5647208.116,1866
627904.1673,5647065.116,1844
627780.1673,5647079.116,1863
627752.1673,5647086.116,1867
627780.1673,5647076.116,1864
627885.1673,5647049.116,1841
627762.1673,5647057.116,1870
627758.1673,5647061.116,1871
627758.1673,5647059.116,1871
627685.1673,5647064.116,1888
627783.1673,5646955.116,1861
627737.1673,5646919.116,1862
627738.1673,5646917.116,1862
627641.1673,5646837.116,1885
627586.1673,5646918.116,1887
627519.1673,5646863.116,1904
627506.1673,5646875.116,1907
627515.1673,5646954.116,1923
627540.1673,5646965.116,1912
627550.1673,5647010.116,1906
627615.1673,5647090.116,1903
627560.1673,5647055.116,1914
627549.1673,5647011.116,1906
627555.1673,5647060.116,1915
627575.1673,5647108.116,1912
627569.1673,5647107.116,1913
627568.1673,5647109.116,1913
627572.1673,5647122.116,1902
627614.1673,5647090.116,1903
627643.1673,5647108.116,1889
627588.1673,5647166.116,1915
627554.1673,5647130.116,1907
627551.1673,5647132.116,1907
627539.1673,5647156.116,1913
627560.1673,5647185.116,1931
627557.1673,5647186.116,1932
627552.1673,5647188.116,1934
627575.1673,5647208.116,1933
627558.1673,5647231.116,1949
627633.1673,5647208.116,1916
627631.1673,5647185.116,1901
627642.1673,5647207.116,1912
627675.1673,5647173.116,1888
627669.1673,5647252.116,1914
627715.1673,5647258.116,1894
627699.1673,5647275.116,1905
627726.1673,5647294.116,1907
627708.1673,5647309.116,1918
627698.1673,5647319.116,1925
627652.1673,5647322.116,1943
627650.1673,5647324.116,1945
627574.1673,5647330.116,1996
627663.1673,5647252.116,1916
627545.1673,5647301.116,1997
627517.1673,5647227.116,1963
627529.1673,5647213.116,1953
627498.1673,5647172.116,1923
627506.1673,5647167.116,1921
627529.1673,5647140.116,1913
627528.1673,5647121.116,1922
627501.1673,5647087.116,1936
627498.1673,5647086.116,1937
627475.1673,5647030.116,1934
627553.1673,5647062.116,1916
627460.1673,5646965.116,1944
627455.1673,5646930.116,1935
627528.1673,5647096.116,1921
627566.1673,5647109.116,1914
627545.1673,5647116.116,1919
627543.1673,5647118.116,1919
627542.1673,5647119.116,1919
627533.1673,5647158.116,1913
627717.1673,5647337.116,1922
627727.1673,5647357.116,1916
627731.1673,5647326.116,1913
627756.1673,5647339.116,1899
627748.1673,5647324.116,1906
627756.1673,5647323.116,1902
627749.1673,5647323.116,1905
627732.1673,5647324.116,1912
627738.1673,5647302.116,1899
627757.1673,5647321.116,1901
627763.1673,5647314.116,1897
627755.1673,5647292.116,1889
627752.1673,5647254.116,1882
627758.1673,5647291.116,1888
627768.1673,5647286.116,1883
627767.1673,5647288.116,1884
627770.1673,5647312.116,1894
627771.1673,5647314.116,1894
627677.1673,5647169.116,1887
627682.1673,5647101.116,1882
627689.1673,5647103.116,1880
627412.1673,5646828.116,1931
627366.1673,5646848.116,1950
627359.1673,5646837.116,1953
627382.1673,5646776.116,1939
627295.1673,5646825.116,1987
627346.1673,5646735.116,1949
627331.1673,5646724.116,1955
627276.1673,5646695.116,1978
627277.1673,5646693.116,1978
627260.1673,5646658.116,1987
627229.1673,5646624.116,1980
627266.1673,5646630.116,1971
627296.1673,5646674.116,1984
627310.1673,5646632.116,1956
627318.1673,5646635.116,1954
627315.1673,5646622.116,1968
627323.1673,5646635.116,1953
627327.1673,5646621.116,1963
627327.1673,5646620.116,1963
627321.1673,5646597.116,1968
627332.1673,5646602.116,1961
627336.1673,5646586.116,1971
627331.1673,5646583.116,1974
627336.1673,5646558.116,1975
627280.1673,5646557.116,2000
627348.1673,5646476.116,1963
627333.1673,5646448.116,1972
627213.1673,5646511.116,2024
627190.1673,5646530.116,2024
627188.1673,5646510.116,2028
627192.1673,5646489.116,2026
627194.1673,5646468.116,2025
627191.1673,5646470.116,2026
627183.1673,5646468.116,2028
627261.1673,5646336.116,1987
627273.1673,5646349.116,1982
627265.1673,5646336.116,1985
627259.1673,5646306.116,1980
627236.1673,5646306.116,1995
627256.1673,5646272.116,1961
627268.1673,5646278.116,1958
627261.1673,5646251.116,1964
627257.1673,5646250.116,1964
627239.1673,5646261.116,1967
627244.1673,5646249.116,1966
627254.1673,5646222.116,1985
627256.1673,5646221.116,1986
627252.1673,5646188.116,1999
627231.1673,5646235.116,1972
627187.1673,5646224.116,1978
627177.1673,5646200.116,1983
627166.1673,5646231.116,1991
627190.1673,5646248.116,1980
627200.1673,5646253.116,1976
627195.1673,5646287.116,2004
627231.1673,5646242.116,1968
627178.1673,5646468.116,2029
627086.1673,5646364.116,2043
627116.1673,5646285.116,2020
627153.1673,5646267.116,2008
627122.1673,5646205.116,1997
627156.1673,5646265.116,2006
627110.1673,5646285.116,2022
627077.1673,5646353.116,2045
627027.1673,5646283.116,2061
627019.1673,5646287.116,2065
627002.1673,5646272.116,2071
626943.1673,5646351.116,2094
627045.1673,5646402.116,2059
626987.1673,5646466.116,2059
627070.1673,5646473.116,2048
627078.1673,5646430.116,2052
627082.1673,5646429.116,2051
627073.1673,5646472.116,2048
627146.1673,5646496.116,2034
627095.1673,5646539.116,2025
627142.1673,5646520.116,2030
627132.1673,5646584.116,2000
627091.1673,5646568.116,2011
627074.1673,5646562.116,2016
626998.1673,5646522.116,2032
627049.1673,5646603.116,2042
627089.1673,5646570.116,2012
626980.1673,5646527.116,2037
626960.1673,5646542.116,2055
626996.1673,5646646.116,2065
626878.1673,5646569.116,2093
626898.1673,5646528.116,2075
626892.1673,5646529.116,2077
626891.1673,5646528.116,2077
626902.1673,5646502.116,2056
626836.1673,5646461.116,2075
626786.1673,5646512.116,2104
626781.1673,5646507.116,2104
626722.1673,5646546.116,2134
626746.1673,5646674.116,2174
626876.1673,5646570.116,2094
626860.1673,5646725.116,2144
626993.1673,5646665.116,2072
626918.1673,5646746.116,2122
626959.1673,5646742.116,2110
626953.1673,5646759.116,2117
626926.1673,5646768.116,2123
626954.1673,5646774.116,2120
626851.1673,5646784.116,2152
626839.1673,5646902.116,2133
626825.1673,5646905.116,2133
626755.1673,5646794.116,2171
626757.1673,5646724.116,2177
626757.1673,5646723.116,2177
626756.1673,5646723.116,2177
626749.1673,5646684.116,2176
626655.1673,5646729.116,2199
626711.1673,5646771.116,2183
626756.1673,5646724.116,2177
626714.1673,5646834.116,2165
626692.1673,5646830.116,2167
626694.1673,5646854.116,2150
626643.1673,5646839.116,2163
626668.1673,5646890.116,2161
626630.1673,5646852.116,2174
626666.1673,5646891.116,2162
626678.1673,5646920.116,2165
626659.1673,5646956.116,2164
626544.1673,5646936.116,2197
626590.1673,5647006.116,2192
626648.1673,5647024.116,2180
626626.1673,5647047.116,2198
626535.1673,5647020.116,2212
626566.1673,5647122.116,2250
626585.1673,5647124.116,2246
626610.1673,5647116.116,2233
626634.1673,5647047.116,2196
626673.1673,5647086.116,2193
626724.1673,5647162.116,2200
626684.1673,5647212.116,2233
626727.1673,5647164.116,2199
626756.1673,5647206.116,2194
626735.1673,5647284.116,2209
626666.1673,5647296.116,2250
626603.1673,5647308.116,2299
626548.1673,5647298.116,2328
626535.1673,5647294.116,2333
626555.1673,5647354.116,2339
626507.1673,5647381.116,2374
626560.1673,5647393.116,2331
626559.1673,5647396.116,2332
626644.1673,5647436.116,2277
626568.1673,5647474.116,2337
626652.1673,5647454.116,2284
626647.1673,5647434.116,2274
626656.1673,5647363.116,2262
626688.1673,5647416.116,2246
626696.1673,5647392.116,2243
626709.1673,5647411.116,2235
626710.1673,5647409.116,2234
626718.1673,5647385.116,2226
626716.1673,5647374.116,2225
626720.1673,5647380.116,2224
626719.1673,5647365.116,2221
626737.1673,5647360.116,2197
626732.1673,5647387.116,2208
626740.1673,5647392.116,2209
626756.1673,5647341.116,2186
626732.1673,5647358.116,2200
626749.1673,5647330.116,2187
626752.1673,5647329.116,2185
626741.1673,5647318.116,2204
626746.1673,5647314.116,2200
626718.1673,5647340.116,2220
626723.1673,5647339.116,2211
626716.1673,5647343.116,2222
626663.1673,5647303.116,2252
626752.1673,5647308.116,2195
626756.1673,5647304.116,2192
626774.1673,5647277.116,2182
626783.1673,5647302.116,2167
626777.1673,5647276.116,2180
626793.1673,5647246.116,2171
626821.1673,5647238.116,2152
626836.1673,5647189.116,2150
626846.1673,5647227.116,2128
626860.1673,5647203.116,2132
626861.1673,5647164.116,2136
626798.1673,5647067.116,2145
626873.1673,5647121.116,2122
626877.1673,5647102.116,2119
626885.1673,5647088.116,2114
626910.1673,5647124.116,2111
626943.1673,5647084.116,2088
626916.1673,5647125.116,2108
626946.1673,5647114.116,2094
626964.1673,5647103.116,2086
626981.1673,5647085.116,2076
626983.1673,5647099.116,2079
626965.1673,5647105.116,2085
626988.1673,5647126.116,2057
626949.1673,5647150.116,2073
626950.1673,5647152.116,2072
627006.1673,5647194.116,2099
627002.1673,5647198.116,2102
626941.1673,5647180.116,2082
626951.1673,5647245.116,2132
626909.1673,5647184.116,2090
626893.1673,5647202.116,2098
626890.1673,5647186.116,2117
626882.1673,5647189.116,2122
626882.1673,5647159.116,2125
626863.1673,5647164.116,2135
626908.1673,5647135.116,2110
626896.1673,5647164.116,2117
626897.1673,5647173.116,2115
626897.1673,5647164.116,2116
626899.1673,5647173.116,2113
626903.1673,5647166.116,2104
626904.1673,5647166.116,2102
626909.1673,5647159.116,2106
626905.1673,5647166.116,2101
626921.1673,5647159.116,2097
626931.1673,5647169.116,2080
626930.1673,5647169.116,2080
626910.1673,5647183.116,2089
626877.1673,5647221.116,2113
626878.1673,5647223.116,2114
626847.1673,5647243.116,2129
626849.1673,5647282.116,2152
626914.1673,5647317.116,2186
626944.1673,5647292.116,2168
626947.1673,5647301.116,2173
626986.1673,5647273.116,2145
626957.1673,5647251.116,2136
627036.1673,5647246.116,2106
627005.1673,5647302.116,2147
627006.1673,5647304.116,2148
627028.1673,5647338.116,2168
626997.1673,5647338.116,2171
627023.1673,5647351.116,2183
627098.1673,5647338.116,2137
627046.1673,5647405.116,2200
627052.1673,5647408.116,2198
627108.1673,5647392.116,2158
627108.1673,5647345.116,2136
627117.1673,5647375.116,2143
627161.1673,5647330.116,2090
627145.1673,5647408.116,2153
627209.1673,5647380.116,2098
627237.1673,5647363.116,2073
627226.1673,5647389.116,2092
627209.1673,5647404.116,2106
627253.1673,5647402.116,2100
627240.1673,5647482.116,2156
627184.1673,5647439.116,2140
627226.1673,5647514.116,2182
627243.1673,5647482.116,2155
627281.1673,5647574.116,2194
627332.1673,5647514.116,2145
627348.1673,5647562.116,2160
627358.1673,5647551.116,2153
627337.1673,5647501.116,2135
627366.1673,5647552.116,2150
627401.1673,5647527.116,2127
627381.1673,5647467.116,2103
627436.1673,5647499.116,2103
627409.1673,5647435.116,2078
627291.1673,5647400.116,2080
627318.1673,5647308.116,2022
627275.1673,5647340.116,2059
627259.1673,5647401.116,2098
627241.1673,5647361.116,2071
627246.1673,5647314.116,2038
627276.1673,5647337.116,2057
627277.1673,5647335.116,2055
627249.1673,5647309.116,2035
627234.1673,5647276.116,2025
627264.1673,5647290.116,2023
627242.1673,5647271.116,2020
627267.1673,5647289.116,2023
627269.1673,5647235.116,1997
627290.1673,5647278.116,2021
627291.1673,5647241.116,2000
627275.1673,5647209.116,1986
627246.1673,5647207.116,2004
627216.1673,5647250.116,2037
627200.1673,5647240.116,2033
627235.1673,5647192.116,1998
627186.1673,5647234.116,2042
627187.1673,5647259.116,2048
627208.1673,5647265.116,2048
627186.1673,5647279.116,2061
627187.1673,5647282.116,2061
627194.1673,5647293.116,2053
627171.1673,5647294.116,2071
627153.1673,5647268.116,2074
627064.1673,5647219.116,2081
627059.1673,5647131.116,2045
627114.1673,5647157.116,2042
627110.1673,5647204.116,2057
627140.1673,5647185.116,2037
627200.1673,5647132.116,1999
627123.1673,5647073.116,2019
627120.1673,5647072.116,2020
627087.1673,5647074.116,2027
627076.1673,5647055.116,2044
627063.1673,5647066.116,2032
627053.1673,5647075.116,2034
627052.1673,5647095.116,2045
627030.1673,5647097.116,2058
627050.1673,5647097.116,2047
627058.1673,5647105.116,2036
627053.1673,5647108.116,2038
627045.1673,5647113.116,2041
627054.1673,5647108.116,2038
627059.1673,5647129.116,2044
627043.1673,5647114.116,2041
626985.1673,5647097.116,2079
626984.1673,5647098.116,2079
626982.1673,5647084.116,2075
626977.1673,5647071.116,2070
627003.1673,5647058.116,2047
626977.1673,5647064.116,2068
626976.1673,5647064.116,2069
626973.1673,5647054.116,2074
626970.1673,5647037.116,2076
626899.1673,5647041.116,2113
626908.1673,5647022.116,2106
626953.1673,5647014.116,2072
626936.1673,5647008.116,2084
626934.1673,5647006.116,2084
626910.1673,5646997.116,2086
626936.1673,5646993.116,2079
626911.1673,5646984.116,2086
626908.1673,5646983.116,2087
626907.1673,5646982.116,2087
626892.1673,5647000.116,2096
626879.1673,5646962.116,2097
626879.1673,5647010.116,2109
626893.1673,5647002.116,2097
626900.1673,5647022.116,2109
626901.1673,5647022.116,2109
626893.1673,5647041.116,2115
626797.1673,5647065.116,2145
626837.1673,5646985.116,2124
626848.1673,5646965.116,2105
626846.1673,5646966.116,2106
626832.1673,5646981.116,2125
626825.1673,5646964.116,2121
626838.1673,5646955.116,2109
626822.1673,5646952.116,2114
626842.1673,5646953.116,2108
626821.1673,5646924.116,2120
626810.1673,5646942.116,2125
626809.1673,5646942.116,2126
626797.1673,5646963.116,2125
626782.1673,5646941.116,2137
626776.1673,5646961.116,2131
626768.1673,5646942.116,2139
626764.1673,5646937.116,2140
626765.1673,5646959.116,2134
626697.1673,5646954.116,2154
626766.1673,5646990.116,2144
626768.1673,5646961.116,2134
626772.1673,5646993.116,2143
626797.1673,5646983.116,2134
626755.1673,5647036.116,2150
626694.1673,5647012.116,2163
626693.1673,5647014.116,2164
626677.1673,5647062.116,2182
626649.1673,5647025.116,2180
626696.1673,5646954.116,2154
626698.1673,5646921.116,2161
626682.1673,5646923.116,2164
626664.1673,5646955.116,2163
626756.1673,5646914.116,2135
626785.1673,5646925.116,2127
626789.1673,5646905.116,2136
626736.1673,5646877.116,2143
626733.1673,5646874.116,2144
626716.1673,5646841.116,2163
626790.1673,5646907.116,2135
626788.1673,5646924.116,2126
626841.1673,5646912.116,2130
626855.1673,5646944.116,2117
626883.1673,5646959.116,2098
626942.1673,5646964.116,2101
626979.1673,5646952.116,2108
626966.1673,5646966.116,2095
626980.1673,5646952.116,2108
627007.1673,5646971.116,2099
626981.1673,5647014.116,2062
626959.1673,5647004.116,2070
626971.1673,5647032.116,2073
626983.1673,5647015.116,2061
626991.1673,5647036.116,2052
627012.1673,5647030.116,2058
627071.1673,5647029.116,2060
627061.1673,5646935.116,2095
627102.1673,5647019.116,2061
627124.1673,5647027.116,2054
627105.1673,5647021.116,2060
627071.1673,5647032.116,2058
627038.1673,5647045.116,2043
627012.1673,5647031.116,2057
627008.1673,5647046.116,2046
627007.1673,5647046.116,2046
626937.1673,5646991.116,2080
627044.1673,5647113.116,2041
627169.1673,5647040.116,2038
627196.1673,5647078.116,2003
627227.1673,5647078.116,2009
627210.1673,5647082.116,2002
627236.1673,5647097.116,1990
627236.1673,5647098.116,1990
627217.1673,5647143.116,1993
627240.1673,5647161.116,1987
627246.1673,5647203.116,2003
627156.1673,5647251.116,2065
627180.1673,5647269.116,2055
627183.1673,5647264.116,2052
627305.1673,5647209.116,1978
627308.1673,5647211.116,1978
627341.1673,5647252.116,1986
627360.1673,5647165.116,1952
627333.1673,5647162.116,1957
627348.1673,5647154.116,1954
627367.1673,5647148.116,1952
627396.1673,5647227.116,1973
627412.1673,5647163.116,1939
627290.1673,5647282.116,2023
627318.1673,5647307.116,2021
627425.1673,5647435.116,2075
627461.1673,5647393.116,2045
627435.1673,5647434.116,2073
627459.1673,5647480.116,2086
627491.1673,5647564.116,2090
627587.1673,5647470.116,2035
627593.1673,5647522.116,2038
627658.1673,5647513.116,1994
627613.1673,5647569.116,2023
627602.1673,5647570.116,2029
627595.1673,5647575.116,2035
627563.1673,5647583.116,2052
627550.1673,5647618.116,2066
627539.1673,5647632.116,2077
627540.1673,5647632.116,2077
627549.1673,5647649.116,2081
627521.1673,5647662.116,2080
627518.1673,5647662.116,2081
627521.1673,5647663.116,2080
627500.1673,5647748.116,2065
627572.1673,5647717.116,2073
627577.1673,5647672.116,2078
627584.1673,5647709.116,2070
627582.1673,5647714.116,2070
627569.1673,5647752.116,2059
627605.1673,5647781.116,2038
627571.1673,5647762.116,2054
627592.1673,5647805.116,2035
627617.1673,5647820.116,2026
627646.1673,5647803.116,2021
627661.1673,5647751.116,2025
627666.1673,5647748.116,2024
627731.1673,5647850.116,2004
627780.1673,5647748.116,1994
627780.1673,5647847.116,1987
627742.1673,5647864.116,1994
627780.1673,5647902.116,1953
627817.1673,5647889.116,1944
627825.1673,5647932.116,1973
627780.1673,5647944.116,1984
627820.1673,5647945.116,1976
627812.1673,5647978.116,1954
627776.1673,5647949.116,1985
627808.1673,5647989.116,1952
627810.1673,5647986.116,1951
627821.1673,5647984.116,1950
627822.1673,5647949.116,1974
627843.1673,5647974.116,1951
627848.1673,5647946.116,1969
627846.1673,5647974.116,1950
627839.1673,5647999.116,1945
627873.1673,5647991.116,1937
627850.1673,5648011.116,1948
627889.1673,5648022.116,1943
627879.1673,5647989.116,1936
627892.1673,5648021.116,1942
627909.1673,5648028.116,1944
627906.1673,5648021.116,1941
627912.1673,5648021.116,1941
627943.1673,5648029.116,1950
627951.1673,5648014.116,1946
627971.1673,5648036.116,1938
628002.1673,5648001.116,1926
627965.1673,5647983.116,1930
627945.1673,5647982.116,1926
627946.1673,5647981.116,1926
627940.1673,5647952.116,1921
627888.1673,5647986.116,1934
627899.1673,5647936.116,1952
627898.1673,5647936.116,1951
627855.1673,5647941.116,1967
627865.1673,5647929.116,1962
627898.1673,5647935.116,1951
627899.1673,5647922.116,1949
627912.1673,5647930.116,1948
627913.1673,5647929.116,1947
627907.1673,5647895.116,1926
627906.1673,5647895.116,1926
627854.1673,5647894.116,1938
627902.1673,5647884.116,1927
627854.1673,5647875.116,1941
627877.1673,5647844.116,1962
627869.1673,5647841.116,1963
627876.1673,5647827.116,1962
627876.1673,5647826.116,1962
627909.1673,5647851.116,1951
627957.1673,5647847.116,1938
627909.1673,5647877.116,1930
627972.1673,5647877.116,1912
627988.1673,5647837.116,1923
627974.1673,5647878.116,1911
628010.1673,5647869.116,1904
628010.1673,5647872.116,1903
627974.1673,5647879.116,1911
627978.1673,5647909.116,1917
627998.1673,5647924.116,1906
627997.1673,5647924.116,1906
627994.1673,5647945.116,1912
628014.1673,5647952.116,1929
628032.1673,5647928.116,1914
628032.1673,5647927.116,1914
628033.1673,5647885.116,1898
628058.1673,5647893.116,1908
628035.1673,5647881.116,1897
628059.1673,5647892.116,1908
628075.1673,5647912.116,1910
628075.1673,5647884.116,1900
628092.1673,5647907.116,1916
628079.1673,5647877.116,1895
628103.1673,5647873.116,1893
628110.1673,5647902.116,1912
628136.1673,5647894.116,1900
628101.1673,5647865.116,1889
628146.1673,5647824.116,1875
628173.1673,5647850.116,1897
628157.1673,5647811.116,1873
628095.1673,5647799.116,1907
628096.1673,5647844.116,1884
628093.1673,5647801.116,1908
628095.1673,5647844.116,1884
628057.1673,5647845.116,1892
628038.1673,5647826.116,1913
628027.1673,5647858.116,1900
628019.1673,5647833.116,1919
628027.1673,5647859.116,1900
628026.1673,5647818.116,1914
628007.1673,5647757.116,1919
628025.1673,5647751.116,1915
628021.1673,5647748.116,1916
628009.1673,5647750.116,1919
627938.1673,5647668.116,1949
627945.1673,5647667.116,1947
627948.1673,5647666.116,1946
627891.1673,5647603.116,1951
627865.1673,5647615.116,1960
627864.1673,5647613.116,1960
627891.1673,5647585.116,1948
627889.1673,5647575.116,1947
627808.1673,5647560.116,1954
627813.1673,5647545.116,1947
627806.1673,5647560.116,1954
627780.1673,5647535.116,1939
627760.1673,5647543.116,1947
627761.1673,5647536.116,1944
627749.1673,5647529.116,1949
627721.1673,5647562.116,1972
627748.1673,5647600.116,1975
627787.1673,5647605.116,1976
627748.1673,5647604.116,1977
627704.1673,5647575.116,1983
627697.1673,5647579.116,1987
627739.1673,5647638.116,1993
627771.1673,5647638.116,1993
627756.1673,5647689.116,2007
627780.1673,5647644.116,1992
627780.1673,5647683.116,1999
627781.1673,5647701.116,1998
627745.1673,5647707.116,2009
627700.1673,5647654.116,2012
627681.1673,5647707.116,2024
627656.1673,5647705.116,2034
627665.1673,5647698.116,2031
627651.1673,5647695.116,2037
627600.1673,5647662.116,2064
627650.1673,5647658.116,2032
627668.1673,5647580.116,1995
627679.1673,5647551.116,1975
627679.1673,5647548.116,1975
627704.1673,5647538.116,1958
627680.1673,5647507.116,1979
627669.1673,5647509.116,1986
627727.1673,5647524.116,1945
627728.1673,5647522.116,1943
627737.1673,5647514.116,1938
627738.1673,5647513.116,1936
627736.1673,5647514.116,1938
627751.1673,5647528.116,1948
627759.1673,5647525.116,1945
627765.1673,5647513.116,1938
627780.1673,5647479.116,1921
627794.1673,5647492.116,1917
627795.1673,5647489.116,1915
627825.1673,5647498.116,1926
627800.1673,5647478.116,1912
627800.1673,5647474.116,1910
627788.1673,5647468.116,1915
627791.1673,5647461.116,1911
627828.1673,5647384.116,1880
627787.1673,5647467.116,1915
627871.1673,5647384.116,1887
627942.1673,5647510.116,1919
628028.1673,5647408.116,1889
628041.1673,5647252.116,1839
628059.1673,5647404.116,1890
628163.1673,5647288.116,1855
628055.1673,5647235.116,1834
628025.1673,5647236.116,1827
628052.1673,5647212.116,1822
628047.1673,5647168.116,1818
628053.1673,5647212.116,1822
628076.1673,5647199.116,1818
628054.1673,5647161.116,1817
628091.1673,5647205.116,1820
628146.1673,5647122.116,1801
628151.1673,5647094.116,1800
627983.1673,5647050.116,1831
628041.1673,5646975.116,1812
628015.1673,5646984.116,1816
628001.1673,5646984.116,1818
627941.1673,5647046.116,1837
627940.1673,5647047.116,1837
627921.1673,5647025.116,1833
627888.1673,5647046.116,1840
627789.1673,5646953.116,1860
627821.1673,5646888.116,1848
628022.1673,5646891.116,1818
627839.1673,5646850.116,1844
627780.1673,5646800.116,1853
627679.1673,5646800.116,1871
627647.1673,5646830.116,1884
627667.1673,5646800.116,1874
627628.1673,5646800.116,1891
627650.1673,5646729.116,1876
627659.1673,5646727.116,1874
627655.1673,5646724.116,1875
627668.1673,5646685.116,1868
627610.1673,5646696.116,1887
627625.1673,5646663.116,1884
627622.1673,5646664.116,1886
627601.1673,5646652.116,1884
627591.1673,5646664.116,1893
627604.1673,5646695.116,1889
627583.1673,5646667.116,1894
627594.1673,5646638.116,1884
627534.1673,5646628.116,1895
627531.1673,5646656.116,1900
627523.1673,5646728.116,1912
627586.1673,5646726.116,1902
627606.1673,5646770.116,1900
627596.1673,5646730.116,1900
627590.1673,5646726.116,1901
627590.1673,5646724.116,1901
627607.1673,5646697.116,1888
627508.1673,5646749.116,1915
627504.1673,5646747.116,1916
627390.1673,5646769.116,1937
627399.1673,5646734.116,1948
627386.1673,5646769.116,1938
627348.1673,5646706.116,1966
627404.1673,5646724.116,1948
627404.1673,5646725.116,1948
627449.1673,5646693.116,1941
627379.1673,5646660.116,1963
627395.1673,5646645.116,1956
627364.1673,5646627.116,1940
627410.1673,5646601.116,1922
627361.1673,5646598.116,1946
627346.1673,5646603.116,1951
627358.1673,5646572.116,1964
627389.1673,5646568.116,1948
627389.1673,5646549.116,1956
627393.1673,5646567.116,1947
627422.1673,5646563.116,1943
627424.1673,5646597.116,1919
627428.1673,5646564.116,1941
627429.1673,5646564.116,1941
627430.1673,5646563.116,1941
627471.1673,5646609.116,1909
627424.1673,5646633.116,1941
627437.1673,5646646.116,1940
627483.1673,5646638.116,1912
627486.1673,5646662.116,1921
627487.1673,5646661.116,1921
627492.1673,5646666.116,1920
627509.1673,5646724.116,1915
627494.1673,5646725.116,1920
627473.1673,5646608.116,1908
627507.1673,5646571.116,1921
627561.1673,5646593.116,1904
627559.1673,5646547.116,1894
627598.1673,5646575.116,1886
627563.1673,5646545.116,1894
627547.1673,5646515.116,1900
627522.1673,5646529.116,1901
627520.1673,5646531.116,1902
627507.1673,5646570.116,1921
627499.1673,5646543.116,1921
627497.1673,5646542.116,1922
627434.1673,5646533.116,1944
